45,0,"(array([ 0.04156572, -0.26647216], dtype=float32), 2)"
46,0,"(array([-0.35624096, -0.40338218], dtype=float32), 0)"
47,0,"(array([-0.78572106, -0.44250765], dtype=float32), 0)"
48,0,"(array([0.2800168 , 0.46605635], dtype=float32), 2)"
49,0,"(array([ 0.31016332, -0.26637647], dtype=float32), 0)"
50,0,"(array([ 0.42784056, -0.00182528], dtype=float32), 0)"
51,0,"(array([-0.14877194, -0.799297  ], dtype=float32), 0)"
52,0,"(array([ 0.4507368, -0.5456474], dtype=float32), 2)"
53,0,"(array([-0.86807585,  0.5697782 ], dtype=float32), 0)"
54,0,"(array([-0.2822166 ,  0.08297122], dtype=float32), 2)"
55,0,"(array([-0.09136358, -0.5028402 ], dtype=float32), 1)"
56,0,"(array([-0.49983  ,  0.6642407], dtype=float32), 2)"
57,0,"(array([-0.8295764 , -0.26869282], dtype=float32), 1)"
58,0,"(array([ 0.73968023, -0.9160067 ], dtype=float32), 0)"
59,0,"(array([-0.19912648,  0.5485352 ], dtype=float32), 2)"
60,0,"(array([-0.23324089, -0.5107754 ], dtype=float32), 1)"
61,0,"(array([0.13049147, 0.8607009 ], dtype=float32), 2)"
62,0,"(array([ 0.5695649, -0.4071661], dtype=float32), 0)"
63,0,"(array([0.4553362, 0.5860895], dtype=float32), 2)"
64,0,"(array([-0.9011677 , -0.29089713], dtype=float32), 1)"
65,0,"(array([-0.40472022,  0.3981024 ], dtype=float32), 1)"
66,0,"(array([-0.347833  , -0.19147483], dtype=float32), 1)"
67,0,"(array([ 0.21019882, -0.4336204 ], dtype=float32), 2)"
68,0,"(array([-0.9222757 , -0.06603614], dtype=float32), 2)"
69,0,"(array([ 0.89546126, -0.6649051 ], dtype=float32), 2)"
70,0,"(array([-0.99287087,  0.13125621], dtype=float32), 2)"
71,0,"(array([ 0.3544324 , -0.39545766], dtype=float32), 0)"
72,0,"(array([ 0.44891804, -0.92642736], dtype=float32), 2)"
73,0,"(array([-0.8189862 , -0.29377636], dtype=float32), 0)"
74,0,"(array([-0.7373749 ,  0.16068706], dtype=float32), 2)"
75,0,"(array([-0.19532505, -0.62822866], dtype=float32), 2)"
76,0,"(array([-0.00391198, -0.7639454 ], dtype=float32), 1)"
77,0,"(array([-0.5368235, -0.9111192], dtype=float32), 2)"
78,0,"(array([-0.69413906, -0.23174915], dtype=float32), 2)"
79,0,"(array([-0.39968723,  0.92502004], dtype=float32), 0)"
80,0,"(array([-0.04106982, -0.5392077 ], dtype=float32), 0)"
81,0,"(array([-0.34322217,  0.2270877 ], dtype=float32), 0)"
82,0,"(array([-0.9550367 ,  0.62736356], dtype=float32), 0)"
83,0,"(array([ 0.64509445, -0.8822184 ], dtype=float32), 1)"
84,0,"(array([0.40653735, 0.5281029 ], dtype=float32), 1)"
85,0,"(array([-0.7157692,  0.6711894], dtype=float32), 2)"
86,0,"(array([ 0.12739295, -0.3565253 ], dtype=float32), 0)"
87,0,"(array([ 0.541274  , -0.42113712], dtype=float32), 1)"
88,0,"(array([ 0.66372603, -0.276167  ], dtype=float32), 0)"
89,0,"(array([-0.5215261 , -0.57308733], dtype=float32), 2)"
90,0,"(array([-0.82505333,  0.47352034], dtype=float32), 1)"
91,0,"(array([-0.4898387,  0.919714 ], dtype=float32), 2)"
92,0,"(array([-0.5174851,  0.0638499], dtype=float32), 0)"
93,0,"(array([-0.25380912, -0.26061085], dtype=float32), 1)"
94,0,"(array([-0.06122217,  0.61452156], dtype=float32), 1)"
95,0,"(array([-0.15400314, -0.43190464], dtype=float32), 2)"
96,0,"(array([-0.17458576, -0.31247598], dtype=float32), 0)"
97,0,"(array([0.9972583, 0.3122224], dtype=float32), 0)"
98,0,"(array([0.21991673, 0.83461696], dtype=float32), 2)"
99,0,"(array([-0.98337954,  0.14743169], dtype=float32), 0)"
100,0,"(array([ 0.6977098 , -0.42098632], dtype=float32), 1)"
101,0,"(array([ 0.6387107 , -0.77624923], dtype=float32), 0)"
102,0,"(array([0.08247452, 0.43342167], dtype=float32), 2)"
103,0,"(array([-0.08632831,  0.09377906], dtype=float32), 0)"
104,0,"(array([ 0.57311714, -0.53319275], dtype=float32), 1)"
105,0,"(array([ 0.02024045, -0.15585144], dtype=float32), 0)"
106,0,"(array([-0.53363734,  0.6431985 ], dtype=float32), 0)"
107,0,"(array([-0.7577773, -0.6637172], dtype=float32), 1)"
108,0,"(array([ 0.4951106, -0.6551517], dtype=float32), 2)"
109,0,"(array([-0.40625823,  0.7139505 ], dtype=float32), 1)"
110,0,"(array([0.3050003 , 0.31711423], dtype=float32), 2)"
111,0,"(array([-0.00513512, -0.15450516], dtype=float32), 2)"
112,0,"(array([-0.10852683,  0.90180486], dtype=float32), 2)"
113,0,"(array([-0.39890847, -0.16645421], dtype=float32), 0)"
114,0,"(array([0.90570414, 0.20795447], dtype=float32), 1)"
115,0,"(array([0.9022756, 0.8279578], dtype=float32), 1)"
116,0,"(array([-0.9690145 ,  0.53084934], dtype=float32), 1)"
117,0,"(array([ 0.5925353 , -0.72976655], dtype=float32), 1)"
118,0,"(array([-0.62079096,  0.28989157], dtype=float32), 2)"
119,0,"(array([0.7714189, 0.6226634], dtype=float32), 1)"
120,0,"(array([-0.73860085, -0.14988019], dtype=float32), 1)"
121,0,"(array([0.6079081, 0.7424847], dtype=float32), 2)"
122,0,"(array([-0.37362373,  0.4103565 ], dtype=float32), 2)"
123,0,"(array([0.46658227, 0.10604459], dtype=float32), 1)"
124,0,"(array([-0.72473145, -0.15877382], dtype=float32), 1)"
125,0,"(array([-0.24892925,  0.06207237], dtype=float32), 0)"
126,0,"(array([-0.53029203, -0.3199842 ], dtype=float32), 2)"
127,0,"(array([0.8897673 , 0.60097575], dtype=float32), 1)"
128,0,"(array([ 0.5457913, -0.6638729], dtype=float32), 0)"
129,0,"(array([-0.09124664,  0.4286353 ], dtype=float32), 2)"
130,0,"(array([ 0.56929296, -0.35408658], dtype=float32), 1)"
131,0,"(array([ 0.00982032, -0.29791325], dtype=float32), 2)"
132,0,"(array([-0.36483902,  0.253104  ], dtype=float32), 0)"
133,0,"(array([-0.20604657,  0.9578015 ], dtype=float32), 2)"
134,0,"(array([-0.04349858, -0.11819363], dtype=float32), 2)"
135,0,"(array([-0.41431794, -0.5119938 ], dtype=float32), 2)"
136,0,"(array([ 0.23293006, -0.27214387], dtype=float32), 0)"
137,0,"(array([ 0.5427165, -0.4498888], dtype=float32), 0)"
138,0,"(array([0.8426569, 0.3356235], dtype=float32), 2)"
139,0,"(array([-0.30334583,  0.9768291 ], dtype=float32), 1)"
140,0,"(array([0.8117866, 0.9392353], dtype=float32), 1)"
141,0,"(array([-0.95315355, -0.6989739 ], dtype=float32), 2)"
142,0,"(array([-0.71840096,  0.5354241 ], dtype=float32), 1)"
143,0,"(array([-0.9310553 ,  0.58710974], dtype=float32), 0)"
144,0,"(array([ 0.13627562, -0.686644  ], dtype=float32), 1)"
145,0,"(array([0.38524842, 0.1487766 ], dtype=float32), 1)"
146,0,"(array([-0.99221355, -0.16235395], dtype=float32), 0)"
147,0,"(array([-0.5342751 ,  0.44229335], dtype=float32), 2)"
148,0,"(array([0.14025833, 0.7433003 ], dtype=float32), 0)"
149,0,"(array([-0.6802273,  0.7694896], dtype=float32), 0)"
150,0,"(array([ 0.10080949, -0.01571798], dtype=float32), 2)"
151,0,"(array([0.74237496, 0.24617773], dtype=float32), 1)"
152,0,"(array([ 0.40455872, -0.72218144], dtype=float32), 2)"
153,0,"(array([ 0.08564582, -0.9332643 ], dtype=float32), 0)"
154,0,"(array([-0.6471092 ,  0.90450394], dtype=float32), 0)"
155,0,"(array([-0.8720394 ,  0.13932422], dtype=float32), 1)"
156,0,"(array([ 0.680901, -0.581144], dtype=float32), 0)"
157,0,"(array([ 0.64762187, -0.06609498], dtype=float32), 0)"
158,0,"(array([-0.3563593 ,  0.17711508], dtype=float32), 2)"
159,0,"(array([-0.4419182, -0.6918672], dtype=float32), 2)"
160,0,"(array([ 0.6393071 , -0.64980423], dtype=float32), 0)"
161,0,"(array([-0.59834814,  0.7863591 ], dtype=float32), 2)"
162,0,"(array([-0.7494589 ,  0.24093068], dtype=float32), 1)"
163,0,"(array([-0.59100777, -0.30192596], dtype=float32), 2)"
164,0,"(array([-0.47770646,  0.64242584], dtype=float32), 2)"
165,0,"(array([-0.19137807, -0.8149338 ], dtype=float32), 0)"
166,0,"(array([-0.35625878, -0.50876456], dtype=float32), 1)"
167,0,"(array([ 0.7390553 , -0.84559435], dtype=float32), 0)"
168,0,"(array([0.8656855 , 0.23837258], dtype=float32), 1)"
169,0,"(array([-0.18523024, -0.73188275], dtype=float32), 2)"
170,0,"(array([0.6719908, 0.6539208], dtype=float32), 1)"
171,0,"(array([0.9229946, 0.7649593], dtype=float32), 1)"
172,0,"(array([-0.8429047 ,  0.78667945], dtype=float32), 0)"
173,0,"(array([-0.5966581,  0.5355629], dtype=float32), 1)"
174,0,"(array([-0.6612758, -0.4157046], dtype=float32), 2)"
175,0,"(array([ 0.45737612, -0.12561336], dtype=float32), 1)"
176,0,"(array([0.17983973, 0.5684801 ], dtype=float32), 0)"
177,0,"(array([-0.21139677,  0.54169667], dtype=float32), 0)"
178,0,"(array([-0.3880089 , -0.91612834], dtype=float32), 1)"
179,0,"(array([ 0.7739206, -0.1444352], dtype=float32), 2)"
180,0,"(array([ 0.48049292, -0.17752881], dtype=float32), 0)"
181,0,"(array([0.87841094, 0.7843346 ], dtype=float32), 1)"
182,0,"(array([ 0.50301635, -0.503582  ], dtype=float32), 1)"
183,0,"(array([-0.3716699 , -0.46559694], dtype=float32), 2)"
184,0,"(array([ 0.4825735 , -0.85817707], dtype=float32), 0)"
185,0,"(array([-0.12391088, -0.65803593], dtype=float32), 2)"
186,0,"(array([ 0.83454907, -0.8413042 ], dtype=float32), 2)"
187,0,"(array([-0.21539523, -0.84124285], dtype=float32), 2)"
188,0,"(array([0.4599219 , 0.21625349], dtype=float32), 1)"
189,0,"(array([-0.9850775,  0.9210066], dtype=float32), 2)"
190,0,"(array([-0.78955287,  0.706027  ], dtype=float32), 2)"
191,0,"(array([-0.5786728, -0.507657 ], dtype=float32), 2)"
192,0,"(array([-0.05124462,  0.16776958], dtype=float32), 1)"
193,0,"(array([ 0.2730318, -0.5882809], dtype=float32), 0)"
194,0,"(array([-0.57495326, -0.4669655 ], dtype=float32), 1)"
195,0,"(array([ 0.72649103, -0.43699732], dtype=float32), 1)"
196,0,"(array([-0.65752465, -0.53720987], dtype=float32), 0)"
197,0,"(array([-0.07892684, -0.34603947], dtype=float32), 0)"
198,0,"(array([0.617222 , 0.8781223], dtype=float32), 2)"
199,0,"(array([-0.71058196, -0.17880249], dtype=float32), 2)"
200,0,"(array([ 0.91195685, -0.1447137 ], dtype=float32), 0)"
201,0,"(array([-0.00162969, -0.9457976 ], dtype=float32), 0)"
202,0,"(array([-0.9541818 ,  0.05537153], dtype=float32), 2)"
203,0,"(array([0.75612926, 0.38630337], dtype=float32), 0)"
204,0,"(array([0.4052425 , 0.97679347], dtype=float32), 2)"
205,0,"(array([-0.60389316, -0.5986143 ], dtype=float32), 0)"
206,0,"(array([0.81442595, 0.62510556], dtype=float32), 0)"
207,0,"(array([-0.12824234,  0.2841422 ], dtype=float32), 2)"
208,0,"(array([0.18755186, 0.7587529 ], dtype=float32), 2)"
209,0,"(array([-0.47147557, -0.8937577 ], dtype=float32), 1)"
210,0,"(array([0.2810996 , 0.01002997], dtype=float32), 2)"
211,0,"(array([ 0.62271833, -0.00554601], dtype=float32), 2)"
212,0,"(array([-0.9520225,  0.8118741], dtype=float32), 2)"
213,0,"(array([0.5875862 , 0.36213976], dtype=float32), 2)"
214,0,"(array([-0.8575708,  0.7984602], dtype=float32), 2)"
215,0,"(array([0.9563844 , 0.05646865], dtype=float32), 0)"
216,0,"(array([-0.29975033, -0.7001809 ], dtype=float32), 1)"
217,0,"(array([0.26518163, 0.29351684], dtype=float32), 0)"
218,0,"(array([-0.81749654, -0.32093823], dtype=float32), 1)"
219,0,"(array([0.02684969, 0.5867878 ], dtype=float32), 2)"
220,0,"(array([-0.30389592, -0.30813974], dtype=float32), 0)"
221,0,"(array([0.69811016, 0.70935696], dtype=float32), 2)"
222,0,"(array([-0.24849825,  0.4885602 ], dtype=float32), 0)"
223,0,"(array([-0.74956316, -0.2716504 ], dtype=float32), 1)"
224,0,"(array([ 0.8496241 , -0.34858832], dtype=float32), 2)"
225,0,"(array([-0.95360434,  0.7442204 ], dtype=float32), 0)"
226,0,"(array([-0.9209094,  0.3027277], dtype=float32), 0)"
227,0,"(array([ 0.06284287, -0.92644024], dtype=float32), 1)"
228,0,"(array([0.96603703, 0.24668522], dtype=float32), 0)"
229,0,"(array([ 0.10432851, -0.6139126 ], dtype=float32), 2)"
230,0,"(array([-0.4565065 ,  0.03740481], dtype=float32), 0)"
231,0,"(array([ 0.32271537, -0.65517956], dtype=float32), 0)"
232,0,"(array([-0.22718535, -0.57923096], dtype=float32), 2)"
233,0,"(array([0.09924232, 0.45325524], dtype=float32), 2)"
234,0,"(array([0.39951712, 0.8383622 ], dtype=float32), 2)"
235,0,"(array([-0.2650359 ,  0.06692108], dtype=float32), 2)"
236,0,"(array([-0.16728693, -0.28294432], dtype=float32), 1)"
237,0,"(array([0.27056867, 0.4491721 ], dtype=float32), 1)"
238,0,"(array([0.02430429, 0.92189425], dtype=float32), 2)"
239,0,"(array([ 0.3639724 , -0.54294497], dtype=float32), 2)"
240,0,"(array([-0.9999304 , -0.38859388], dtype=float32), 1)"
241,0,"(array([0.7120549 , 0.14092398], dtype=float32), 0)"
242,0,"(array([0.94815725, 0.676864  ], dtype=float32), 2)"
243,0,"(array([-0.47251633, -0.38310573], dtype=float32), 2)"
244,0,"(array([-0.45044842,  0.829845  ], dtype=float32), 0)"
245,0,"(array([-0.31328848,  0.38789138], dtype=float32), 1)"
246,0,"(array([0.09454186, 0.7925659 ], dtype=float32), 1)"
247,0,"(array([-0.53194904,  0.61705416], dtype=float32), 1)"
248,0,"(array([-0.60307217, -0.80834544], dtype=float32), 0)"
249,0,"(array([ 0.6920588, -0.8930146], dtype=float32), 0)"
250,0,"(array([0.06358305, 0.5959541 ], dtype=float32), 0)"
251,0,"(array([-0.59694713, -0.8311539 ], dtype=float32), 1)"
252,0,"(array([ 0.9813581, -0.7074818], dtype=float32), 0)"
253,0,"(array([-0.01453674, -0.0699182 ], dtype=float32), 1)"
254,0,"(array([-0.42915988, -0.53028166], dtype=float32), 0)"
255,0,"(array([-0.5269033, -0.6420596], dtype=float32), 0)"
256,0,"(array([-0.4763772 , -0.37075344], dtype=float32), 1)"
257,0,"(array([-0.5281448 , -0.39735427], dtype=float32), 2)"
258,0,"(array([-0.5364261 , -0.46654388], dtype=float32), 1)"
259,0,"(array([0.62527627, 0.4236678 ], dtype=float32), 0)"
260,0,"(array([-0.1613291 ,  0.01398441], dtype=float32), 0)"
261,0,"(array([-0.92187524, -0.75107396], dtype=float32), 1)"
262,0,"(array([0.62874115, 0.43839154], dtype=float32), 0)"
263,0,"(array([-0.6476299 ,  0.04348646], dtype=float32), 2)"
264,0,"(array([ 0.39972687, -0.1359823 ], dtype=float32), 2)"
265,0,"(array([-0.90008515, -0.17612822], dtype=float32), 1)"
266,0,"(array([0.95213526, 0.19956265], dtype=float32), 2)"
267,0,"(array([-0.4657884, -0.2589626], dtype=float32), 0)"
268,0,"(array([-0.13150531,  0.8002207 ], dtype=float32), 0)"
269,0,"(array([-0.21893178,  0.98210585], dtype=float32), 1)"
270,0,"(array([0.88128084, 0.6009011 ], dtype=float32), 1)"
271,0,"(array([ 0.07581292, -0.24593541], dtype=float32), 1)"
272,0,"(array([-0.5690877,  0.6330058], dtype=float32), 2)"
273,0,"(array([0.7357212 , 0.63011575], dtype=float32), 1)"
274,0,"(array([-0.96310186,  0.74425066], dtype=float32), 2)"
275,0,"(array([0.35677105, 0.5591272 ], dtype=float32), 0)"
276,0,"(array([-0.98618597, -0.09272081], dtype=float32), 1)"
277,0,"(array([0.7172322, 0.5254644], dtype=float32), 1)"
278,0,"(array([-0.03418314, -0.6851421 ], dtype=float32), 0)"
279,0,"(array([-0.26672706, -0.7249852 ], dtype=float32), 1)"
280,0,"(array([-0.30871397,  0.53472793], dtype=float32), 0)"
281,0,"(array([ 0.9661161 , -0.06082452], dtype=float32), 0)"
282,0,"(array([ 0.28793994, -0.04107558], dtype=float32), 2)"
283,0,"(array([0.03708157, 0.40549162], dtype=float32), 1)"
284,0,"(array([ 0.09825531, -0.30572414], dtype=float32), 0)"
285,0,"(array([-0.61161107,  0.32528502], dtype=float32), 2)"
286,0,"(array([-0.03072845, -0.64121777], dtype=float32), 0)"
287,0,"(array([-0.23142248,  0.44929054], dtype=float32), 0)"
288,0,"(array([ 0.4342487 , -0.19646165], dtype=float32), 0)"
289,0,"(array([0.14693065, 0.12112558], dtype=float32), 0)"
290,0,"(array([ 0.13113695, -0.02005734], dtype=float32), 2)"
291,0,"(array([0.50857276, 0.9104293 ], dtype=float32), 1)"
292,0,"(array([-0.3033426, -0.7113515], dtype=float32), 1)"
293,0,"(array([ 0.2685369 , -0.02209585], dtype=float32), 1)"
294,0,"(array([-0.32289192, -0.59186727], dtype=float32), 2)"
295,0,"(array([ 0.32665187, -0.94733864], dtype=float32), 2)"
296,0,"(array([-0.18814583,  0.38815624], dtype=float32), 2)"
297,0,"(array([-0.7623297 , -0.28255397], dtype=float32), 1)"
298,0,"(array([0.38994992, 0.7601689 ], dtype=float32), 0)"
299,0,"(array([ 0.7755377 , -0.85541886], dtype=float32), 2)"
300,0,"(array([0.7971329 , 0.47631738], dtype=float32), 1)"
301,0,"(array([-0.90270495, -0.64592385], dtype=float32), 1)"
302,0,"(array([-0.8823204 ,  0.67035484], dtype=float32), 1)"
303,0,"(array([0.12046383, 0.9976445 ], dtype=float32), 1)"
304,0,"(array([-0.25627825,  0.78488266], dtype=float32), 1)"
305,0,"(array([ 0.55539113, -0.74388933], dtype=float32), 2)"
306,0,"(array([-0.8131206, -0.6820488], dtype=float32), 0)"
307,0,"(array([ 0.2536437, -0.8194962], dtype=float32), 0)"
308,0,"(array([ 0.987997  , -0.42844316], dtype=float32), 2)"
309,0,"(array([0.28789482, 0.9104288 ], dtype=float32), 1)"
310,0,"(array([-0.21079768,  0.09134349], dtype=float32), 1)"
311,0,"(array([-0.76031446, -0.30485457], dtype=float32), 1)"
312,0,"(array([-0.5707237 , -0.55757934], dtype=float32), 0)"
313,0,"(array([0.01795615, 0.8405993 ], dtype=float32), 1)"
314,0,"(array([0.8542296, 0.5565268], dtype=float32), 1)"
315,0,"(array([-0.6699279 , -0.22557397], dtype=float32), 1)"
316,0,"(array([0.39357224, 0.1960674 ], dtype=float32), 0)"
317,0,"(array([ 0.7710191, -0.5305535], dtype=float32), 0)"
318,0,"(array([-0.56948316,  0.4486088 ], dtype=float32), 2)"
319,0,"(array([0.5335731, 0.5821395], dtype=float32), 0)"
320,0,"(array([0.26167554, 0.4706619 ], dtype=float32), 0)"
321,0,"(array([-0.3361811 , -0.10801563], dtype=float32), 1)"
322,0,"(array([ 0.63500357, -0.31049332], dtype=float32), 1)"
323,0,"(array([-0.8994235 , -0.85976404], dtype=float32), 2)"
324,0,"(array([-0.0341443 , -0.56714934], dtype=float32), 2)"
325,0,"(array([0.8007413 , 0.95724344], dtype=float32), 1)"
326,0,"(array([-0.24529149,  0.57075644], dtype=float32), 0)"
327,0,"(array([-0.82091904,  0.0565495 ], dtype=float32), 1)"
328,0,"(array([0.7137821, 0.6334364], dtype=float32), 0)"
329,0,"(array([ 0.77561253, -0.30289695], dtype=float32), 0)"
330,0,"(array([-0.62409395, -0.9015034 ], dtype=float32), 0)"
331,0,"(array([-0.69330674,  0.88224083], dtype=float32), 1)"
332,0,"(array([ 0.62000865, -0.04117446], dtype=float32), 0)"
333,0,"(array([ 0.4750892 , -0.12218612], dtype=float32), 2)"
334,0,"(array([-0.03020066, -0.4929272 ], dtype=float32), 1)"
335,0,"(array([ 0.10638817, -0.92311984], dtype=float32), 2)"
336,0,"(array([ 0.9496618, -0.0602958], dtype=float32), 2)"
337,0,"(array([ 0.8325586 , -0.04142952], dtype=float32), 1)"
338,0,"(array([-0.8658523 ,  0.10089196], dtype=float32), 0)"
339,0,"(array([ 0.29822287, -0.39686513], dtype=float32), 0)"
340,0,"(array([0.21184622, 0.47205445], dtype=float32), 1)"
341,0,"(array([-0.9139593 , -0.74591744], dtype=float32), 2)"
342,0,"(array([-0.02425813,  0.36174044], dtype=float32), 2)"
343,0,"(array([-0.9007094 , -0.13778804], dtype=float32), 0)"
344,0,"(array([-0.8318033, -0.6564279], dtype=float32), 2)"
345,0,"(array([-0.8487124,  0.2505478], dtype=float32), 2)"
346,0,"(array([-0.89588624, -0.6576138 ], dtype=float32), 1)"
347,0,"(array([0.48056272, 0.73667705], dtype=float32), 1)"
348,0,"(array([0.5158942, 0.7299165], dtype=float32), 0)"
349,0,"(array([-0.9467977, -0.0869128], dtype=float32), 0)"
350,0,"(array([-0.7199206, -0.8668558], dtype=float32), 1)"
351,0,"(array([0.36319357, 0.56923324], dtype=float32), 1)"
352,0,"(array([-0.20746024, -0.05503417], dtype=float32), 2)"
353,0,"(array([0.81750834, 0.00681646], dtype=float32), 1)"
354,0,"(array([-0.462882 , -0.7562797], dtype=float32), 0)"
355,0,"(array([-0.95741796, -0.13912697], dtype=float32), 0)"
356,0,"(array([-0.09926195, -0.63998926], dtype=float32), 0)"
357,0,"(array([0.03353901, 0.8988666 ], dtype=float32), 0)"
358,0,"(array([-0.8456861 , -0.30910861], dtype=float32), 0)"
359,0,"(array([-0.7268277, -0.5651757], dtype=float32), 1)"
360,0,"(array([-0.71175975, -0.38149425], dtype=float32), 1)"
361,0,"(array([0.23853235, 0.22672886], dtype=float32), 0)"
362,0,"(array([-0.19485395, -0.66977495], dtype=float32), 0)"
363,0,"(array([ 0.7283624 , -0.48423007], dtype=float32), 0)"
364,0,"(array([0.940438  , 0.76272994], dtype=float32), 0)"
365,0,"(array([-0.02511645, -0.00596334], dtype=float32), 1)"
366,0,"(array([-0.675709 , -0.0272869], dtype=float32), 1)"
367,0,"(array([-0.62132835, -0.67062867], dtype=float32), 2)"
368,0,"(array([ 0.6652718 , -0.89963335], dtype=float32), 0)"
369,0,"(array([0.09507961, 0.76363343], dtype=float32), 2)"
370,0,"(array([0.16077994, 0.39537948], dtype=float32), 1)"
371,0,"(array([-0.37633738, -0.74692225], dtype=float32), 1)"
372,0,"(array([-0.63119996, -0.46627733], dtype=float32), 2)"
373,0,"(array([0.09044278, 0.12826832], dtype=float32), 0)"
374,0,"(array([0.81418407, 0.01458728], dtype=float32), 2)"
375,0,"(array([ 0.18436821, -0.7798127 ], dtype=float32), 1)"
376,0,"(array([ 0.16946988, -0.16749139], dtype=float32), 0)"
377,0,"(array([0.05478412, 0.0786889 ], dtype=float32), 1)"
378,0,"(array([ 0.07379716, -0.5588447 ], dtype=float32), 0)"
379,0,"(array([-0.18870115,  0.5606801 ], dtype=float32), 0)"
380,0,"(array([ 0.91064775, -0.11109264], dtype=float32), 1)"
381,0,"(array([-0.5449139 ,  0.53161293], dtype=float32), 0)"
382,0,"(array([0.25646508, 0.84053755], dtype=float32), 1)"
383,0,"(array([-0.9968696,  0.0504249], dtype=float32), 0)"
384,0,"(array([-0.14108981,  0.1041687 ], dtype=float32), 0)"
385,0,"(array([-0.08758843,  0.7636876 ], dtype=float32), 2)"
386,0,"(array([-0.5993353 ,  0.82984143], dtype=float32), 2)"
387,0,"(array([ 0.80850196, -0.68004596], dtype=float32), 1)"
388,0,"(array([0.5487655, 0.6886032], dtype=float32), 0)"
389,0,"(array([-0.8286384 , -0.31762496], dtype=float32), 2)"
390,0,"(array([0.87167734, 0.3223128 ], dtype=float32), 2)"
391,0,"(array([-0.06735434,  0.57542   ], dtype=float32), 1)"
392,0,"(array([ 0.40612763, -0.8015265 ], dtype=float32), 1)"
393,0,"(array([0.7987857, 0.7422388], dtype=float32), 0)"
394,0,"(array([-0.13225782, -0.7849027 ], dtype=float32), 1)"
395,0,"(array([0.3579181 , 0.71202415], dtype=float32), 0)"
396,0,"(array([-0.42599788,  0.6549961 ], dtype=float32), 0)"
397,0,"(array([0.6762589, 0.9089362], dtype=float32), 0)"
398,0,"(array([-0.36315867, -0.57445955], dtype=float32), 1)"
399,0,"(array([-0.6819077,  0.4778464], dtype=float32), 2)"
400,0,"(array([-0.46157458, -0.18089971], dtype=float32), 0)"
401,0,"(array([ 0.649785 , -0.4930071], dtype=float32), 2)"
402,0,"(array([-0.5335823 , -0.87260866], dtype=float32), 2)"
403,0,"(array([-0.11158274, -0.20890893], dtype=float32), 2)"
